superstar,stock,client,market,type,action type,Date,avg,count,change
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,3/26/2019,3.96,400000,0.0033
Delhi Iron & Steel Co (P) Ltd,Tarai Foods Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,3/26/2019,2.35,93310,0.0053
Delhi Iron & Steel Co (P) Ltd,"HB Estate Developers Ltd.

10-year high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,12/3/2018,14.64,99618,0.0051
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,4/17/2018,10.11,125000,0.001
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,3/26/2018,8.75,185978,0.0015
Delhi Iron & Steel Co (P) Ltd,"HB Stockholdings Ltd.

10-year high",DELHI IRON & STEEL CO.PVT LTD,NSE,Bulk,Sell,11/13/2017,30.95,293818,0.0412
Delhi Iron & Steel Co (P) Ltd,"HB Stockholdings Ltd.

10-year high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,11/13/2017,30.9,132124,0.0185
Delhi Iron & Steel Co (P) Ltd,Kiran Vyapar Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,11/9/2017,164.14,175000,0.0064
Delhi Iron & Steel Co (P) Ltd,"HB Stockholdings Ltd.

10-year high",DELHI IRON & STEEL CO.PVT LTD,NSE,Bulk,Sell,11/2/2017,31.86,165655,0.0232
Delhi Iron & Steel Co (P) Ltd,"HB Stockholdings Ltd.

10-year high",DELHI IRON & STEEL CO.PVT LTD,NSE,Bulk,Sell,10/30/2017,34.51,130018,0.0182
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,11/4/2016,12.03,270000,0.0022
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,1/25/2016,11.96,348402,0.0014
Delhi Iron & Steel Co (P) Ltd,Pearl Polymers Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Purchase,1/22/2016,22.44,90100,0.0054
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,1/21/2016,11.24,300000,0.0012
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,1/18/2016,12.4,448147,0.0018
Delhi Iron & Steel Co (P) Ltd,Kalyani Forge Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Sell,8/12/2015,298,25000,0.0069
Delhi Iron & Steel Co (P) Ltd,Kiran Vyapar Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,8/11/2015,108.27,130000,0.0048
Delhi Iron & Steel Co (P) Ltd,Visaka Industries Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Sell,6/11/2015,108.09,102823,0.0012
Delhi Iron & Steel Co (P) Ltd,Visaka Industries Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Sell,6/2/2015,110.03,111623,0.0013
Delhi Iron & Steel Co (P) Ltd,Shiva Cement Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,3/19/2015,3.3,1650000,0.0085
Delhi Iron & Steel Co (P) Ltd,Gontermann Peipers (India) Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,3/18/2015,8.65,196000,0.0088
Delhi Iron & Steel Co (P) Ltd,Aksh Optifibre Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,3/12/2014,16.5,959848,0.0059
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,3/12/2014,17.1,478689,0.002
Delhi Iron & Steel Co (P) Ltd,Shiva Cement Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,3/12/2014,2.17,1917891,0.0098
Delhi Iron & Steel Co (P) Ltd,HIL Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,2/21/2014,266,77000,0.0102
Delhi Iron & Steel Co (P) Ltd,"HB Leasing & Finance Co Ltd.

10-year high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,2/21/2014,2,73858,0.0067
Delhi Iron & Steel Co (P) Ltd,Prime Property Development Corporation Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,2/21/2014,9.27,177652,0.0105
Delhi Iron & Steel Co (P) Ltd,"Eskay Kn'IT (India) Ltd.

52 week high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,2/18/2014,0.77,3310000,0.0118
Delhi Iron & Steel Co (P) Ltd,Amrit Corp. Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,4/9/2013,335,52046,0.0171
Delhi Iron & Steel Co (P) Ltd,"SVC Resources Ltd.

52 week high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,4/2/2013,1.75,356980,0.0513
Delhi Iron & Steel Co (P) Ltd,Amrit Corp. Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,3/25/2013,335,40000,0.0132
Delhi Iron & Steel Co (P) Ltd,Shiva Cement Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,3/22/2013,2.95,980527,0.005
Delhi Iron & Steel Co (P) Ltd,"Lumax Automotive Systems Limited

5-year low",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,3/21/2013,18.25,134596,-%
Saras Developers Private Limited,Alps Motor Finance Ltd.,SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,12/26/2017,25.86,1286338,0.0127
Saras Developers Private Limited,"Funny Software Ltd.

52 week low",SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,9/25/2017,12.61,240000,0.012
Saras Developers Private Limited,"Classic Global Finance And Capital Ltd.

5-year high",SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,1/24/2017,4.69,522414,0.0142
Saras Developers Private Limited,"Classic Global Finance And Capital Ltd.

5-year high",SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,1/23/2017,4.49,405444,0.011
Saras Developers Private Limited,"Classic Global Finance And Capital Ltd.

5-year high",SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,1/20/2017,4.04,186431,0.0051
Saras Developers Private Limited,Solis Marketing Ltd.,SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,10/24/2016,5.01,200000,0.0065
Saras Developers Private Limited,Solis Marketing Ltd.,SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,10/20/2016,5.55,1580000,0.0513
Saras Developers Private Limited,Solis Marketing Ltd.,SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,10/19/2016,5.32,712648,0.0232
Saras Developers Private Limited,Solis Marketing Ltd.,SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Purchase,10/18/2016,4.98,8000,0.0003
Saras Developers Private Limited,Solis Marketing Ltd.,SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,10/18/2016,5.09,578838,0.0188
Saras Developers Private Limited,"Classic Global Finance And Capital Ltd.

5-year high",SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Purchase,9/22/2016,9.59,9500,0.0003
Saras Developers Private Limited,"Classic Global Finance And Capital Ltd.

5-year high",SARAS DEVELOPERS PRIVATE LIMITED,BSE,Bulk,Sell,9/22/2016,9.65,197962,0.0054
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,12/13/2017,42.15,154000,0.0245
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,11/6/2017,28.9,49000,0.0078
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,11/6/2017,29,49000,0.0078
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,7/24/2017,22.7,50000,0.008
Venera Property Private Limited,"Aadhaar Ventures India Ltd.

10-year low",VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,7/18/2017,0.67,1800000,0.0115
Venera Property Private Limited,Symbiox Investment & Trading Co. Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,5/5/2017,17.31,264672,0.0085
Venera Property Private Limited,"Aadhaar Ventures India Ltd.

10-year low",VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,4/21/2017,0.87,1001265,0.0064
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,4/19/2017,16.13,42294,0.0067
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,4/17/2017,16.13,100001,0.0159
Venera Property Private Limited,"Layla Textile and Traders Ltd.

52 week high",VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,4/10/2017,45.91,135000,0.0054
Venera Property Private Limited,Trilogic Digital Media Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,4/7/2017,3.81,133633,0.0053
Venera Property Private Limited,"Safal Securities Ltd.

52 week low",VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,2/17/2017,8.15,100000,0.02
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,1/23/2017,10.69,80000,0.0127
Venera Property Private Limited,"Aadhaar Ventures India Ltd.

10-year low",VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,9/26/2016,0.12,10000000,0.0637
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Purchase,3/9/2016,7.43,577,0.0001
Venera Property Private Limited,Purshottam Investofin Ltd.,VENERA PROPERTY PRIVATE LIMITED,BSE,Bulk,Sell,3/9/2016,7.59,59403,0.0095
Padmawati Tradevin Pvt Ltd,"Classic Global Finance And Capital Ltd.

5-year high",PADMAWATI TRADEVIN PRIVATE LIMITED,BSE,Bulk,Sell,2/3/2017,3.18,190872,0.0052
Padmawati Tradevin Pvt Ltd,"Classic Global Finance And Capital Ltd.

5-year high",PADMAWATI TRADEVIN PRIVATE LIMITED,BSE,Bulk,Purchase,2/2/2017,3.65,136026,0.0037
Padmawati Tradevin Pvt Ltd,"Classic Global Finance And Capital Ltd.

5-year high",PADMAWATI TRADEVIN PRIVATE LIMITED,BSE,Bulk,Sell,2/2/2017,3.74,218300,0.0059
Padmawati Tradevin Pvt Ltd,Solis Marketing Ltd.,PADMAWATI TRADEVIN PRIVATE LIMITED,BSE,Bulk,Sell,9/7/2016,9.84,162858,0.0053
Padmawati Tradevin Pvt Ltd,GCM Securities Ltd.,PADMAWATI TRADEVIN PRIVATE LIMITED,BSE,Bulk,Purchase,10/28/2014,82.3,110400,0.0006
HDFC Group,VST Industries Ltd.,HDFC MUTUAL FUND,BSE,Bulk,Sell,1/2/2024,3390.13,200000,0.013
Morgan Stanley Asia (Singapore) Pte.,"YES Bank Ltd.

Bulk Deal",MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Bulk,Purchase,2/15/2024,27.1,306305668,0.0106
Latin Manharlal Securities Pvt. Ltd.,Sahara Maritime Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,12/26/2023,78.03,22400,0.0073
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,12/13/2023,35.22,240000,0.0112
Latin Manharlal Securities Pvt. Ltd.,Swashthik Plascon Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,12/5/2023,121.44,123200,0.007
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,11/24/2023,83.67,9000,0.0013
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,11/24/2023,80.44,45000,0.0066
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,11/21/2023,69.45,45000,0.0066
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,11/21/2023,65.57,132000,0.0194
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,11/8/2023,54.07,48000,0.0071
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,11/8/2023,56.45,36000,0.0053
Latin Manharlal Securities Pvt. Ltd.,KK Shah Hospitals Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,11/6/2023,55.47,123000,0.0181
Latin Manharlal Securities Pvt. Ltd.,Ganga Forging Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,10/17/2023,8.1,625000,0.005
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/25/2023,58.25,12000,0.008
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,9/14/2023,59.7,3000,0.002
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/14/2023,61.65,24000,0.016
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,9/13/2023,57.11,33000,0.022
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/13/2023,57.26,15000,0.01
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,9/12/2023,285.1,1600,0.0007
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/12/2023,286.01,12800,0.006
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,9/12/2023,71.55,36000,0.024
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/12/2023,73.94,27000,0.018
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,9/8/2023,299.75,20800,0.0097
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/8/2023,294.43,9600,0.0045
Latin Manharlal Securities Pvt. Ltd.,Global Pet Industries Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,9/7/2023,88.5,3000,0.0003
Latin Manharlal Securities Pvt. Ltd.,Global Pet Industries Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,9/7/2023,84.15,54000,0.0055
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,9/7/2023,309.65,3200,0.0015
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,9/7/2023,302.16,17600,0.0082
Latin Manharlal Securities Pvt. Ltd.,Ameya Precision Engineers Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,8/30/2023,67.55,44000,0.0059
Latin Manharlal Securities Pvt. Ltd.,Ameya Precision Engineers Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,8/30/2023,66.49,16000,0.0021
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,8/30/2023,100.54,15000,0.01
Latin Manharlal Securities Pvt. Ltd.,Shoora Designs Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,8/29/2023,95.76,15000,0.01
Latin Manharlal Securities Pvt. Ltd.,Global Pet Industries Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,8/24/2023,78.16,36000,0.0037
Latin Manharlal Securities Pvt. Ltd.,Global Pet Industries Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,8/24/2023,76.21,54000,0.0055
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,8/18/2023,136.06,11200,0.0052
Latin Manharlal Securities Pvt. Ltd.,Innovatus Entertainment Networks Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,8/10/2023,40.28,12000,0.003
Latin Manharlal Securities Pvt. Ltd.,Innovatus Entertainment Networks Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,8/10/2023,43.69,36000,0.0091
Latin Manharlal Securities Pvt. Ltd.,Reliance Home Finance Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,8/9/2023,2.08,2765000,0.0057
Latin Manharlal Securities Pvt. Ltd.,Reliance Home Finance Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,8/9/2023,2.13,980000,0.002
Latin Manharlal Securities Pvt. Ltd.,Innovatus Entertainment Networks Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,8/4/2023,48.01,36000,0.0091
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,8/2/2023,146.15,12800,0.006
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,8/2/2023,144.93,14400,0.0067
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,7/26/2023,120.99,14400,0.0067
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,7/24/2023,126.49,20800,0.0097
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,7/21/2023,126.32,12800,0.006
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Sell,7/21/2023,126.38,20800,0.0097
Latin Manharlal Securities Pvt. Ltd.,AccelerateBS India Ltd.,LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,7/19/2023,112.13,49600,0.0231
Latin Manharlal Securities Pvt. Ltd.,Srivasavi Adhesive Tapes Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,3/9/2023,40,111000,0.0078
Latin Manharlal Securities Pvt. Ltd.,"Modern Dairies Ltd.

10-year high",LATIN MANHARLAL SECURITIES PVT LTD,BSE,Bulk,Purchase,11/21/2022,18.01,175000,0.0075
Latin Manharlal Securities Pvt. Ltd.,TRF Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,10/14/2022,175.27,64368,0.0058
Vinahast Dealcom Private Limited,V B Industries Ltd.,VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,11/30/2017,167.93,107000,0.0082
Vinahast Dealcom Private Limited,V B Industries Ltd.,VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,11/24/2017,184.9,70000,0.0053
Vinahast Dealcom Private Limited,"Funny Software Ltd.

52 week low",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,9/27/2017,13.09,215504,0.0107
Vinahast Dealcom Private Limited,Inceptum Enterprises Ltd.,VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Purchase,9/26/2017,8.06,25000,0.0061
Vinahast Dealcom Private Limited,"Amsons Apparels Ltd.

52 week low",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Purchase,9/14/2017,9.49,107222,0.0048
Vinahast Dealcom Private Limited,"Amsons Apparels Ltd.

52 week low",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,9/14/2017,9.53,124361,0.0056
Vinahast Dealcom Private Limited,"Edynamics Solutions Ltd.

5-year high",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Purchase,3/3/2017,10.95,177074,0.0069
Vinahast Dealcom Private Limited,"Edynamics Solutions Ltd.

5-year high",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,3/3/2017,10.9,125000,0.0049
Vinahast Dealcom Private Limited,"Classic Global Finance And Capital Ltd.

5-year high",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,1/25/2017,4.92,352300,0.0096
Vinahast Dealcom Private Limited,Solis Marketing Ltd.,VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,9/6/2016,9.59,175479,0.0057
Vinahast Dealcom Private Limited,Voltaire Leasing & Finance Ltd.,VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Purchase,9/30/2015,32.5,25000,0.0061
Vinahast Dealcom Private Limited,"Amsons Apparels Ltd.

52 week low",VINAHAST DEALCOM PRIVATE LIMITED,BSE,Bulk,Sell,6/4/2015,10.46,100000,0.0045
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,1/14/2022,1.2,75008266,0.0199
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,1/3/2022,0.75,280000000,0.0742
Globe Fincap Limited,Intense Technologies Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,12/31/2021,89.62,124712,0.0053
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,12/13/2021,0.24,25000000,0.0066
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,10/11/2021,0.2,20000000,0.0053
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,9/6/2021,0.2,25000000,0.0066
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,8/16/2021,0.25,60000000,0.0159
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,8/9/2021,0.22,50500000,0.0134
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,8/2/2021,0.2,27000000,0.0072
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,8/2/2021,0.21,23100000,0.0061
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,7/19/2021,0.2,27500000,0.0073
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,7/19/2021,0.22,25000000,0.0066
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,7/12/2021,0.19,35700000,0.0095
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,7/12/2021,0.2,20470782,0.0054
Globe Fincap Limited,Goodluck India Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,6/3/2021,109.86,150000,0.0047
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,11/15/2018,0.1,20957097,0.0056
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,11/9/2018,0.1,27000000,0.0072
Globe Fincap Limited,A2Z Infra Engineering Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,10/4/2018,8.34,1140000,0.0065
Globe Fincap Limited,A2Z Infra Engineering Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,10/3/2018,9.23,1804448,0.0102
Globe Fincap Limited,A2Z Infra Engineering Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,10/1/2018,10.22,1085364,0.0062
Globe Fincap Limited,India Green Reality Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,6/1/2018,9.42,108000,0.0085
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,5/29/2018,0.1,26000000,0.0069
Globe Fincap Limited,India Green Reality Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,5/29/2018,10.2,80000,0.0063
Globe Fincap Limited,India Green Reality Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,5/23/2018,10.21,156000,0.0123
Globe Fincap Limited,India Green Reality Ltd.,GLOBE FINCAP LIMITED,BSE,Bulk,Sell,5/8/2018,10.83,80000,0.0063
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,4/18/2018,0.1,70000000,0.0185
Globe Fincap Limited,MPS Infotecnics Ltd.,GLOBE FINCAP LTD,NSE,Bulk,Sell,1/18/2018,0.32,20000000,0.0053
Outstripe Suppliers Private Limited,V B Industries Ltd.,OUTSTRIPE SUPPLIERS PRIVATE LIMITED,BSE,Bulk,Sell,4/16/2018,66.4,75000,0.0057
