superstar,stock,client,market,type,action type,Date,avg,count,change
Arihant Capital Mkt. Ltd,Spectrum Electrical Industries Ltd.,ARIHANT CAPITAL MARKETS LIMITED,NSE,Bulk,Purchase,43378,65.5,200000,0.0131,
Arihant Capital Mkt. Ltd,Spectrum Electrical Industries Ltd.,ARIHANT CAPITAL MARKETS LIMITED,NSE,Bulk,Purchase,43377,65.19,202000,0.0132,
Arihant Capital Mkt. Ltd,"Indra Industries Ltd.

52 week high",ARIHANT CAPITAL MARKETS LIMITED,BSE,Bulk,Purchase,43110,22,500000,0.0772,
Arihant Capital Mkt. Ltd,"Indra Industries Ltd.

52 week high",ARIHANT CAPITAL MARKETS LIMITED,BSE,Bulk,Sell,43110,22,500000,0.0772,
Arihant Capital Mkt. Ltd,"Niyogin Fintech Ltd.

High Gain High Volume",ARIHANT CAPITAL MARKETS LIMITED,BSE,Bulk,Sell,42732,13.15,20000,0.0002,
Patton International Limited,Shyam Century Ferrous Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Bulk,Sell,43622,5.35,8012926,0.0378,
Patton International Limited,Shyam Century Ferrous Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Bulk,Sell,43404,7.15,1800000,0.0085,
Patton International Limited,Premier Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Bulk,Purchase,42563,33.9,239435,0.0079,
Patton International Limited,Shyam Century Ferrous Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Bulk,Purchase,42235,11.89,10488000,0.0494,
Patton International Limited,Shyam Century Ferrous Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Block,Purchase,42235,11.89,10488000,0.0494,
Patton International Limited,Century Plyboards (India) Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Bulk,Purchase,41625,26.3,1275000,0.0057,
Patton International Limited,Century Plyboards (India) Ltd.,PATTON INTERNATIONAL LIMITED,NSE,Block,Purchase,41625,26.3,1275000,0.0057,
Patton International Limited,Star Ferro and Cement Limited,PATTON INTERNATIONAL LIMITED,NSE,Bulk,Sell,41625,19.75,1700000,-%,
Patton International Limited,Star Ferro and Cement Limited,PATTON INTERNATIONAL LIMITED,NSE,Block,Sell,41625,19.75,1700000,-%,
Vantage Equity Fund,Banka Bioloo Ltd.,KENNETH ANDRADE,NSE,Bulk,Sell,45323,162.6,75000,0.0069,
Vantage Equity Fund,Ramkrishna Forgings Ltd.,VANTAGE EQUITY FUND,BSE,Bulk,Sell,44393,749,387000,0.0021,
Vantage Equity Fund,Va Tech Wabag Ltd.,VANTAGE EQUITY FUND,BSE,Bulk,Sell,44393,363.9,322000,0.0052,
Vantage Equity Fund,Globus Spirits Ltd.,OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED,NSE,Bulk,Purchase,44364,495.02,725701,0.0252,
Vantage Equity Fund,Tanla Platforms Ltd.,VANTAGE EQUITY FUND,BSE,Bulk,Purchase,44160,524.3,685000,0.0051,
Vantage Equity Fund,Tanla Platforms Ltd.,VANTAGE EQUITY FUND,BSE,Block,Purchase,44160,524.3,685000,0.0051,
Vantage Equity Fund,Action Construction Equipment Ltd.,VANTAGE EQUITY FUND,BSE,Bulk,Purchase,44152,87.05,631000,0.0053,
Vantage Equity Fund,Ramkrishna Forgings Ltd.,OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED A/C OBCMPL-AL,NSE,Bulk,Purchase,43434,515,800383,0.0044,
Vantage Equity Fund,Ramkrishna Forgings Ltd.,VANTAGE EQUITY FUND,BSE,Bulk,Purchase,43434,516.67,280000,0.0015,
Vantage Equity Fund,"KSB Ltd.

10-year high",VANTAGE EQUITY FUND,NSE,Bulk,Purchase,43229,830,400000,0.0115,
Vantage Equity Fund,"KSB Ltd.

10-year high",OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED,NSE,Bulk,Purchase,43229,830,380000,0.0109,
Vantage Equity Fund,Thangamayil Jewellery Ltd.,OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED - ALL CAP STR,NSE,Bulk,Purchase,43055,410,489427,0.0178,
Vantage Equity Fund,Shakti Pumps (India) Ltd.,OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED A/C OBCMPL-AL,NSE,Bulk,Purchase,42947,476.02,148240,0.0081,
Vantage Equity Fund,Honda India Power Products Ltd.,OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED ALL CAP STRATEGY,BSE,Bulk,Purchase,42941,1347.75,64503,0.0064,
Vantage Equity Fund,Spisys Ltd.,KENNETH SYLVIN ANDRADE,BSE,Bulk,Sell,42543,20.55,52801,0.0058,
Pataliputra International Limited,MPS Infotecnics Ltd.,PATALIPUTRA INTERNATIONAL LIMITED,NSE,Bulk,Sell,44410,0.25,31000000,0.0082,
Pataliputra International Limited,MPS Infotecnics Ltd.,PATALIPUTRA INTERNATIONAL LIMITED,NSE,Bulk,Sell,44361,0.25,19000000,0.005,
Pataliputra International Limited,Tarini International Ltd.,PATALIPUTRA INTERNATIONAL LIMITED,BSE,Bulk,Sell,44095,3.72,102000,0.0078,
Pataliputra International Limited,Tarini International Ltd.,PATALIPUTRA INTERNATIONAL LIMITED,BSE,Bulk,Purchase,44057,3.15,72000,0.0055,
Pataliputra International Limited,B P Capital Ltd.,PATALIPUTRA INTERNATIONAL LIMITED,BSE,Bulk,Purchase,43277,6.65,23901,0.004,
Pataliputra International Limited,B P Capital Ltd.,PATALIPUTRA INTERNATIONAL LIMITED,BSE,Bulk,Sell,42797,19.6,109000,0.0181,
Em Resurgent Fund,Salzer Electronics Ltd.,EM RESURGENT FUND,BSE,Bulk,Sell,42223,301.6,73368,0.0042,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42891,0.41,3449419,0.0221,
Abjayoni Trading Private Limited,"Prabhav Industries Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42891,1.1,1125196,0.0244,
Abjayoni Trading Private Limited,"Sanguine Media Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42776,1.59,1615000,0.0142,
Abjayoni Trading Private Limited,"Sanguine Media Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42775,1.51,556132,0.0049,
Abjayoni Trading Private Limited,"Sanguine Media Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42775,1.56,1045272,0.0092,
Abjayoni Trading Private Limited,"Allied Computers International (Asia) Ltd.

52 week high",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42738,0.14,10000000,0.0527,
Abjayoni Trading Private Limited,"Allied Computers International (Asia) Ltd.

52 week high",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42734,0.13,11018400,0.0581,
Abjayoni Trading Private Limited,"Allied Computers International (Asia) Ltd.

52 week high",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42732,0.13,10295336,0.0543,
Abjayoni Trading Private Limited,"Allied Computers International (Asia) Ltd.

52 week high",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42725,0.13,14300000,0.0754,
Abjayoni Trading Private Limited,"Allied Computers International (Asia) Ltd.

52 week high",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42724,0.13,15310177,0.0807,
Abjayoni Trading Private Limited,"Allied Computers International (Asia) Ltd.

52 week high",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42667,0.12,12621323,0.0665,
Abjayoni Trading Private Limited,"Arnav Corporation Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42562,2.37,500000,0.0056,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42543,0.56,811073,0.0052,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42517,0.46,782496,0.005,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42369,0.98,750713,0.0048,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42369,0.97,837623,0.0054,
Abjayoni Trading Private Limited,"Prabhav Industries Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42369,1.57,318217,0.0069,
Abjayoni Trading Private Limited,"Prabhav Industries Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42339,1.74,244899,0.0053,
Abjayoni Trading Private Limited,"Prabhav Industries Ltd.

10-year low",ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42335,1.89,234005,0.0051,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Purchase,42331,1.02,29249,0.0002,
Abjayoni Trading Private Limited,Speciality Papers Ltd.,ABJAYONI TRADING PRIVATE LIMITED,BSE,Bulk,Sell,42331,1.03,1405800,0.009,
Lakshminarayan Realfinvest Limited,Remi Edelstahl Tubulars Ltd.,LAKSHMINARAYAN REALFINVEST LIMITED,BSE,Bulk,Sell,44433,24,270000,0.0246,
Lakshminarayan Realfinvest Limited,"Remi Securities Ltd.

5-year high",LAKSHMINARAYAN REALFINVEST LIMITED,BSE,Bulk,Sell,44074,13.46,50000,0.025,
Lakshminarayan Realfinvest Limited,"Remi Elektrotechnik Ltd.

5-year high",LAKSHMINARAYAN REALFINVEST LIMITED,BSE,Bulk,Sell,44074,11.51,150000,0.0308,
Stressed Assets Stabilization Fund,Vikas Lifecare Ltd.,NAKSHATRA STRESSED ASSETS FUND,NSE,Bulk,Sell,45309,6.67,30480344,0.0212,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42402,18.3,125000,0.0099,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42401,17.45,200000,0.0158,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42374,22.9,100000,0.0079,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42373,21.85,100000,0.0079,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42370,20.85,200000,0.0158,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42369,19.9,260000,0.0206,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42368,19.9,255000,0.0202,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42367,19.9,100000,0.0079,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42366,19.9,175000,0.0139,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42361,19.9,100000,0.0079,
Stressed Assets Stabilization Fund,Triveni Glass Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,42359,19.9,190000,0.0151,
Stressed Assets Stabilization Fund,MPL Plastics Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,41922,22.05,70432,0.0056,
Stressed Assets Stabilization Fund,MPL Plastics Ltd.,STRESSED ASSETS STABILIZATION FUND,BSE,Bulk,Sell,41904,19.84,83294,0.0067,
Fulidevi Saraf Family Trust,K K Fincorp Ltd.,FULIDEVI SARAF FAMILY TRUST,BSE,Bulk,Purchase,44778,9.58,227099,0.0406,
Fulidevi Saraf Family Trust,"Remi Elektrotechnik Ltd.

5-year high",FULIDEVI SARAF FAMILY TRUST,BSE,Bulk,Purchase,42163,15.45,500000,0.1028,
Fulidevi Saraf Family Trust,"Remi Elektrotechnik Ltd.

5-year high",FULIDEVI SARAF FAMILY TRUST,BSE,Block,Purchase,42163,15.45,500000,0.1028,
Dena Bank,Kavveri Telecom Products Ltd.,DENA BANK,NSE,Bulk,Sell,42821,10.9,200000,0.0099,
Dbs Bank Limited,Supreme Holdings & Hospitality (India) Ltd.,DBS BANK INDIA LIMITED,BSE,Bulk,Sell,44482,11.8,230000,0.0062,
Dbs Bank Limited,HDFC Bank Ltd.,DBS BANK LIMITED,BSE,Block,Purchase,38785,754,11620886,0.0015,
Orange Mauritius Investments Limited,"Gujarat NRE Coke(DVR)

5-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Sell,43139,1,312538,-%,
Orange Mauritius Investments Limited,"Gujarat NRE Coke(DVR)

5-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Sell,43101,1.8,500000,-%,
Orange Mauritius Investments Limited,Gujarat Hotels Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Sell,43082,115.36,340661,0.0899,
Orange Mauritius Investments Limited,"Taneja Aerospace & Aviation Ltd.

Board Meeting",ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Sell,42901,56.2,138260,0.0055,
Orange Mauritius Investments Limited,The Investment Trust of India Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Sell,42660,300.05,254786,0.0049,
Orange Mauritius Investments Limited,"Ess Dee Aluminium Ltd.

10-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Sell,42440,141.24,413623,0.0129,
Orange Mauritius Investments Limited,"Ess Dee Aluminium Ltd.

10-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Sell,42440,141.26,400000,0.0125,
Orange Mauritius Investments Limited,"Panasonic Carbon India Co. Ltd.

High Gain High Volume",ORANGE MAURITIUS INV. LTD,BSE,Bulk,Purchase,42382,434.72,71577,0.0149,
Orange Mauritius Investments Limited,Jyoti Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Sell,42332,61,850000,0.0368,
Orange Mauritius Investments Limited,"Sintex Industries Ltd.

52 week low",ORANGE MAURITIUS INVESTMENTS LIMITED FCCB,NSE,Bulk,Sell,42292,105.79,2575469,0.0043,
Orange Mauritius Investments Limited,Salzer Electronics Ltd.,ORANGE MAURITIUS INV. LTD,BSE,Bulk,Sell,42221,304,75000,0.0043,
Orange Mauritius Investments Limited,Lumax Auto Technologies Ltd.,ORANGE MAURITIUS INVESTMENTS LTD,NSE,Bulk,Sell,42160,242.5,675000,0.0099,
Orange Mauritius Investments Limited,Lumax Auto Technologies Ltd.,ORANGE MAURITIUS INVESTMENTS LTD,NSE,Block,Sell,42160,242.5,675000,0.0099,
Orange Mauritius Investments Limited,Foods & Inns Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Purchase,42139,693.25,37766,0.0007,
Orange Mauritius Investments Limited,Transpek Industry Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Purchase,42109,228,260000,0.0465,
Orange Mauritius Investments Limited,Transpek Industry Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Block,Purchase,42109,228,260000,0.0465,
Orange Mauritius Investments Limited,Leel Electricals Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Purchase,42081,173,275000,0.0068,
Orange Mauritius Investments Limited,Sonata Software Ltd.,ORANGE MAURITIUS INVESTMENTS LTD,NSE,Bulk,Sell,42080,175,2688489,0.0096,
Orange Mauritius Investments Limited,"Sintex Industries Ltd.

52 week low",ORANGE MAURITIUS INVESTMENTS LIMITED FCCB,NSE,Bulk,Sell,42075,125.42,2424415,0.004,
Orange Mauritius Investments Limited,"Sintex Industries Ltd.

52 week low",ORANGE MAURITIUS INVESTMENTS LIMITED FCCB,NSE,Bulk,Sell,42073,113.17,2040239,0.0034,
Orange Mauritius Investments Limited,"Sintex Industries Ltd.

52 week low",ORANGE MAURITIUS INVESTMENTS LIMITED FCCB,NSE,Bulk,Sell,42062,110.98,2500000,0.0042,
Orange Mauritius Investments Limited,Leel Electricals Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Purchase,42013,137.8,2000150,0.0496,
Orange Mauritius Investments Limited,Leel Electricals Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Block,Purchase,42013,137.8,2000150,0.0496,
Orange Mauritius Investments Limited,Ponni Sugars (Erode) Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Purchase,41967,156.5,345000,0.0401,
Orange Mauritius Investments Limited,Ponni Sugars (Erode) Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Block,Purchase,41967,156.5,345000,0.0401,
Orange Mauritius Investments Limited,"Gujarat NRE Coke Ltd.

10-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Block,Purchase,41964,7.2,1100000,0.0007,
Orange Mauritius Investments Limited,"Gujarat NRE Coke(DVR)

5-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Purchase,41964,3.5,1044479,-%,
Orange Mauritius Investments Limited,"Gujarat NRE Coke(DVR)

5-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Block,Purchase,41964,3.5,1044479,-%,
Orange Mauritius Investments Limited,"Gujarat NRE Coke Ltd.

10-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Purchase,41963,7.25,7000000,0.0044,
Orange Mauritius Investments Limited,"Gujarat NRE Coke Ltd.

10-year low",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Block,Purchase,41963,7.25,7000000,0.0044,
Orange Mauritius Investments Limited,Man Industries (India) Ltd.,ORANGE MAURITIUS INVESTMENTS LTD,NSE,Bulk,Sell,41929,61.76,470000,0.0078,
Orange Mauritius Investments Limited,Man Industries (India) Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Sell,41929,61.6,325000,0.0054,
Orange Mauritius Investments Limited,Allcargo Logistics Ltd.,ORANGE MAURITIUS INV. LTD,NSE,Bulk,Purchase,41821,244.97,2485575,0.0025,
Orange Mauritius Investments Limited,Crest Ventures Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Purchase,41810,38.5,630000,0.0221,
Orange Mauritius Investments Limited,"Diamond Power Infrastructure Ltd.

10-year high",ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Bulk,Purchase,41733,55,2475000,0.9177,
Orange Mauritius Investments Limited,Asian Granito India Ltd.,ORANGE MAURITIUS INVETMENTS LTD,BSE,Bulk,Purchase,41514,29,750000,0.0059,
Orange Mauritius Investments Limited,Asian Granito India Ltd.,ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Purchase,41514,29,200000,0.0016,
Orange Mauritius Investments Limited,"Indian Hume Pipe Company Ltd.

High Gain High Volume",ORANGE MAURITIUS INVETMENTS LTD,BSE,Bulk,Purchase,41502,90,277500,0.0053,
Orange Mauritius Investments Limited,"Indian Hume Pipe Company Ltd.

High Gain High Volume",ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Purchase,41502,90,277500,0.0053,
Orange Mauritius Investments Limited,Technocraft Industries (India) Ltd.,ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Purchase,41499,80,625000,0.0272,
Orange Mauritius Investments Limited,Technocraft Industries (India) Ltd.,ORANGE MAURITIUS INVETMENTS LTD,BSE,Bulk,Purchase,41492,68,575000,0.025,
Orange Mauritius Investments Limited,Technocraft Industries (India) Ltd.,ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Purchase,41492,68,308000,0.0134,
Orange Mauritius Investments Limited,Sarda Energy & Minerals Ltd.,ORANGE MAURITIUS INVETMENTS LTD,BSE,Bulk,Sell,41389,109.5,887500,0.0025,
Orange Mauritius Investments Limited,Sarda Energy & Minerals Ltd.,ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Sell,41389,107.5,887500,0.0025,
Orange Mauritius Investments Limited,"Zee Learn Ltd.

52 week high",ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Purchase,41087,23,1332035,0.0041,
Orange Mauritius Investments Limited,"Zee Learn Ltd.

52 week high",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Purchase,41029,20.18,2867828,0.0088,
Orange Mauritius Investments Limited,"RS Software (India) Ltd.

5-year high",ORANGE MAURITIUS INVESTMENTS LIMITED,NSE,Bulk,Purchase,40984,61,320000,0.0124,
Orange Mauritius Investments Limited,Seshasayee Paper & Boards Ltd.,ORANGE MAURITIUS INVETMENTS LTD,NSE,Bulk,Sell,40945,180,285715,0.0045,
Orange Mauritius Investments Limited,Acropetal Technologies Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Block,Sell,40918,13.5,1329140,-%,
Orange Mauritius Investments Limited,Sonata Software Ltd.,ORANGE MAURITIUS INVESTMENTS LIMITED,BSE,Block,Purchase,40892,23.2,2100000,0.0075,
Delhi Iron & Steel Co (P) Ltd,Triveni Glass Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,44441,6.48,109849,0.0087,
Delhi Iron & Steel Co (P) Ltd,"HB Leasing & Finance Co Ltd.

10-year high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,44012,0.57,162280,0.0147,
Delhi Iron & Steel Co (P) Ltd,HB Estate Developers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,44012,7.11,337167,0.0173,
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,43551,3.96,331191,0.0027,
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,43550,3.96,400000,0.0033,
Delhi Iron & Steel Co (P) Ltd,Tarai Foods Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,43550,2.35,93310,0.0053,
Delhi Iron & Steel Co (P) Ltd,HB Estate Developers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,43437,14.64,99618,0.0051,
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,43207,10.11,125000,0.001,
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,43185,8.75,185978,0.0015,
Delhi Iron & Steel Co (P) Ltd,HB Stockholdings Ltd.,DELHI IRON & STEEL CO.PVT LTD,NSE,Bulk,Sell,43052,30.95,293818,0.0412,
Delhi Iron & Steel Co (P) Ltd,HB Stockholdings Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,43052,30.9,132124,0.0185,
Delhi Iron & Steel Co (P) Ltd,Kiran Vyapar Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,43048,164.14,175000,0.0064,
Delhi Iron & Steel Co (P) Ltd,HB Stockholdings Ltd.,DELHI IRON & STEEL CO.PVT LTD,NSE,Bulk,Sell,43041,31.86,165655,0.0232,
Delhi Iron & Steel Co (P) Ltd,HB Stockholdings Ltd.,DELHI IRON & STEEL CO.PVT LTD,NSE,Bulk,Sell,43038,34.51,130018,0.0182,
Delhi Iron & Steel Co (P) Ltd,Tuticorin Alkali Chemicals & Fertilizers Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,42678,12.03,270000,0.0022,
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,42394,11.96,348402,0.0014,
Delhi Iron & Steel Co (P) Ltd,Pearl Polymers Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Purchase,42391,22.44,90100,0.0054,
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,42390,11.24,300000,0.0012,
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,42387,12.4,448147,0.0018,
Delhi Iron & Steel Co (P) Ltd,Kalyani Forge Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Sell,42228,298,25000,0.0069,
Delhi Iron & Steel Co (P) Ltd,Kiran Vyapar Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,42227,108.27,130000,0.0048,
Delhi Iron & Steel Co (P) Ltd,Visaka Industries Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Sell,42166,108.09,102823,0.0012,
Delhi Iron & Steel Co (P) Ltd,Visaka Industries Ltd.,DELHI IRON &amp; STEEL COMPANY PVT LTD,NSE,Bulk,Sell,42157,110.03,111623,0.0013,
Delhi Iron & Steel Co (P) Ltd,Shiva Cement Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,42082,3.3,1650000,0.0085,
Delhi Iron & Steel Co (P) Ltd,Gontermann Peipers (India) Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,42081,8.65,196000,0.0088,
Delhi Iron & Steel Co (P) Ltd,Aksh Optifibre Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Sell,41710,16.5,959848,0.0059,
Delhi Iron & Steel Co (P) Ltd,Primo Chemicals Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,41710,17.1,478689,0.002,
Delhi Iron & Steel Co (P) Ltd,Shiva Cement Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,41710,2.17,1917891,0.0098,
Delhi Iron & Steel Co (P) Ltd,HIL Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,41691,266,77000,0.0102,
Delhi Iron & Steel Co (P) Ltd,"HB Leasing & Finance Co Ltd.

10-year high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,41691,2,73858,0.0067,
Delhi Iron & Steel Co (P) Ltd,Prime Property Development Corporation Ltd.,DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,41691,9.27,177652,0.0105,
Delhi Iron & Steel Co (P) Ltd,"Eskay Kn'IT (India) Ltd.

52 week high",DELHI IRON AND STEEL COMPANY PRIVATE LIMITED,BSE,Bulk,Purchase,41688,0.77,3310000,0.0118,
